"Freq [GHz]","dB(S(Port3,Port3)) []","dB(S(Port4,Port3)) []","dB(S(Port4,Port4)) []","dB(S(Port3,Port4)) []"
1.14533333333333,-3.87424654511227,8.92912927183793,-8.94884482993981,-22.7960509820851
1.15,-3.81039263319086,8.84909329478053,-8.91612462613655,-22.8291795044906
1.15466666666667,-3.7488281174761,8.76945458839677,-8.88499556039863,-22.8617872392626
1.15933333333333,-3.68944195701718,8.69020748023521,-8.85538324949772,-22.8938786781643
1.164,-3.63215016557106,8.61129787704792,-8.82729791396402,-22.9255067201355
1.16866666666667,-3.57687052158197,8.532722111942,-8.80077761588857,-22.9566738239142
1.17333333333333,-3.52346355433967,8.45453616132829,-8.77553618127544,-22.9873227908573
1.178,-3.47184185487732,8.37673579377865,-8.75151113915898,-23.0174566158479
1.18266666666667,-3.4219231372941,8.2993163559354,-8.72864359057959,-23.0470787011449
1.18733333333333,-3.37362987825103,8.22227281615512,-8.70687797035112,-23.0761928124943
1.192,-3.32690186061352,8.14558016391455,-8.68622899566736,-23.1048226794727
1.19666666666667,-3.28167916166928,8.06921687867924,-8.66669637449408,-23.132988526363
1.20133333333333,-3.23885961322068,7.99527789154328,-8.64837196136029,-23.1600980057898
1.206,-3.19978901818286,7.92683476254092,-8.63159779060052,-23.1853605780053
1.21066666666667,-3.16188565090676,7.85876731243431,-8.61557855960483,-23.210150435738
1.21533333333333,-3.1250994086259,7.7910746119001,-8.6002709242979,-23.2344676418392
1.22,-3.08940514953415,7.72371413409505,-8.58575919139963,-23.2583538478725
1.22466666666667,-3.05474693946897,7.65669881025148,-8.57194237202306,-23.2817952383856
1.22933333333333,-3.02107437933707,7.59003757660842,-8.55873812168601,-23.3047819838442
1.234,-2.9883485853919,7.52372329239722,-8.54611911405579,-23.3273203225093
1.23866666666667,-2.9565326070904,7.45774879575027,-8.53405939608597,-23.3494165043887
1.24333333333333,-2.92559197501591,7.39210563996304,-8.5225384173642,-23.3710780548321
1.248,-2.89552240420134,7.32671479863413,-8.51171397103958,-23.3923830692465
1.25266666666667,-2.86626268317518,7.26163141023865,-8.50138713695296,-23.4132754683747
1.25733333333333,-2.83777964979154,7.19686066092887,-8.4915194262834,-23.4337491153446
1.262,-2.8100445845459,7.13239535348879,-8.48209102954551,-23.4538102465609
1.26666666666667,-2.78303010826445,7.06822832249897,-8.47308308386394,-23.4734650563843
1.27133333333333,-2.75671766022786,7.00433606187057,-8.46452879817574,-23.4927360694384
1.276,-2.73108729619175,6.94069929913977,-8.4564461123182,-23.5116415661531
1.28066666666667,-2.70610166436973,6.87733983621481,-8.44872731386184,-23.5301587418524
1.28533333333333,-2.6817380961012,6.8142506746402,-8.4413570395923,-23.5482935813218
1.29,-2.65797714425417,6.75140870080952,-8.43434125097755,-23.5660681734241
1.29466666666667,-2.63479748540902,6.68880719610134,-8.4276649579694,-23.5834882007883
1.29933333333333,-2.6121890042132,6.6264264836929,-8.42138319747815,-23.600572292818
1.304,-2.58876871410724,6.57099467948843,-8.41254027163521,-23.6124529943768
1.30866666666667,-2.56566169871002,6.51693633739798,-8.40350337642193,-23.6232113262092
1.31333333333333,-2.5430777489934,6.46312769877982,-8.39474326668871,-23.6336645641468
1.318,-2.52099989964433,6.40956346910847,-8.38624896571076,-23.6438173552211
1.32266666666667,-2.49941241669073,6.35623697482926,-8.37801429147628,-23.6536757210184
1.32733333333333,-2.47831330425022,6.30310604780621,-8.37013947351322,-23.6632811731627
1.332,-2.45767326164319,6.2501955715746,-8.36250633014358,-23.6726081669934
1.33666666666667,-2.43747817965251,6.19748962439151,-8.35511763925318,-23.6816719584434
1.34133333333333,-2.41771296940594,6.14500320364549,-8.34794150537021,-23.6904568795579
1.346,-2.39836441869152,6.09273128579383,-8.3409696610339,-23.698967278484
1.35066666666667,-2.37942458280589,6.04065491457368,-8.33423592008555,-23.707221431185
1.35533333333333,-2.36088414680567,5.9887596883954,-8.32775901423374,-23.7152330539725
1.36,-2.34272319342895,5.93706440209491,-8.32146026015514,-23.7229826616776
1.36466666666667,-2.32493044597651,5.88556425015508,-8.31533278416087,-23.7304743643516
1.36933333333333,-2.30749505069505,5.83425448231549,-8.30936999363988,-23.7377122115785
1.374,-2.29040651458588,5.78312760041189,-8.30356839576076,-23.744702995555
1.37866666666667,-2.27366196897883,5.73213455221925,-8.29801499860317,-23.7514950571667
1.38333333333333,-2.25724696658859,5.68130821614898,-8.29263473748968,-23.7580548012092
1.388,-2.24114896397177,5.63065439606896,-8.28739127532532,-23.7643757014837
1.39266666666667,-2.22535899759177,5.58016859517442,-8.28227937742916,-23.7704615268421
1.39733333333333,-2.20986842377622,5.52984637088187,-8.2772940168535,-23.776315986207
1.402,-2.19482183243055,5.48073945194437,-8.27198529890591,-23.7822549108107
1.40666666666667,-2.18026396832581,5.43316615466567,-8.26631283385619,-23.78841844851
1.41133333333333,-2.16597212408421,5.38574456738103,-8.26078531789182,-23.794364706769
1.416,-2.15193915263181,5.33847066557505,-8.2553978011369,-23.8000970802756
1.42066666666667,-2.13815642459901,5.29131971856367,-8.2501632585756,-23.8056396648461
1.42533333333333,-2.12461859331211,5.24430710132773,-8.24505997596126,-23.8109764455198
1.43,-2.11132244893302,5.19741859866846,-8.24011720916591,-23.8161209923314
1.43466666666667,-2.09826345866845,5.15064289346106,-8.23535081184495,-23.8210839719841
1.43933333333333,-2.08543052096387,5.10399589425136,-8.23069884992657,-23.8258488201783
1.444,-2.07281783541382,5.05747385891073,-8.22615746187446,-23.8304186178811
1.44866666666667,-2.06041979008749,5.01107309201009,-8.22172292405691,-23.8347963938753
1.45333333333333,-2.04823095409885,4.96478994397166,-8.2173916451821,-23.8389851255294
1.458,-2.03625098963005,4.91859915256093,-8.21322217253878,-23.8430093972264
1.46266666666667,-2.02446960788202,4.87249521150847,-8.20918226871392,-23.8468740316618
1.46733333333333,-2.0128810063469,4.82649289071903,-8.20523663517783,-23.8505635695517
1.472,-2.00148113940265,4.78059434491747,-8.20137816008253,-23.8540751609045
1.47666666666667,-1.99026540446423,4.73479613273645,-8.19760392338491,-23.8574115458483
1.48133333333333,-1.97922966300742,4.68909329597787,-8.19391556445178,-23.8605769752837
1.486,-1.9683747536536,4.64345691727121,-8.19038242253071,-23.863599653138
1.49066666666667,-1.95769076871347,4.59791083954707,-8.18692320592555,-23.866455016803
1.49533333333333,-1.94717365153164,4.55245178147127,-8.18353542990358,-23.8691456216108
1.5,-1.93681946719591,4.50707649930132,-8.18021669446158,-23.8716739788859
